timestamp,steering_angle_rad,image_filename
20250622_104116_187278,0.0,image_JP_20250622_104116_187278.png
20250622_104116_309288,0.0,image_JP_20250622_104116_309288.png
20250622_104116_407667,0.0,image_JP_20250622_104116_407667.png
20250622_104116_531625,0.0,image_JP_20250622_104116_531625.png
20250622_104116_659916,0.0,image_JP_20250622_104116_659916.png
20250622_104116_759599,0.0,image_JP_20250622_104116_759599.png
20250622_104116_895318,0.0,image_JP_20250622_104116_895318.png
20250622_104117_007319,0.0,image_JP_20250622_104117_007319.png
20250622_104117_116716,0.0,image_JP_20250622_104117_116716.png
20250622_104117_244016,0.0,image_JP_20250622_104117_244016.png
20250622_104117_365713,0.0,image_JP_20250622_104117_365713.png
20250622_104117_476408,0.0,image_JP_20250622_104117_476408.png
20250622_104117_592717,0.0,image_JP_20250622_104117_592717.png
20250622_104117_703371,0.0,image_JP_20250622_104117_703371.png
20250622_104117_833201,0.0,image_JP_20250622_104117_833201.png
20250622_104117_949111,0.0,image_JP_20250622_104117_949111.png
20250622_104118_056311,0.0,image_JP_20250622_104118_056311.png
20250622_104118_179363,0.0,image_JP_20250622_104118_179363.png
20250622_104118_285762,0.0,image_JP_20250622_104118_285762.png
20250622_104118_406216,0.0,image_JP_20250622_104118_406216.png
20250622_104118_519537,0.0,image_JP_20250622_104118_519537.png
20250622_104118_627394,0.0,image_JP_20250622_104118_627394.png
20250622_104118_758986,0.0,image_JP_20250622_104118_758986.png
20250622_104118_874285,0.0,image_JP_20250622_104118_874285.png
20250622_104118_981376,0.0,image_JP_20250622_104118_981376.png
20250622_104119_116173,0.0,image_JP_20250622_104119_116173.png
20250622_104119_226534,0.0,image_JP_20250622_104119_226534.png
20250622_104119_347147,0.0,image_JP_20250622_104119_347147.png
20250622_104119_473338,0.0,image_JP_20250622_104119_473338.png
20250622_104119_583288,0.0,image_JP_20250622_104119_583288.png
20250622_104119_714462,0.02,image_JP_20250622_104119_714462.png
20250622_104119_822320,0.02,image_JP_20250622_104119_822320.png
20250622_104119_937889,0.02,image_JP_20250622_104119_937889.png
20250622_104120_060722,0.02,image_JP_20250622_104120_060722.png
20250622_104120_159032,0.02,image_JP_20250622_104120_159032.png
20250622_104120_277298,-0.03,image_JP_20250622_104120_277298.png
20250622_104120_417241,-0.03,image_JP_20250622_104120_417241.png
20250622_104120_521480,-0.03,image_JP_20250622_104120_521480.png
20250622_104120_651669,-0.03,image_JP_20250622_104120_651669.png
20250622_104120_750931,-0.03,image_JP_20250622_104120_750931.png
20250622_104120_868751,0.02,image_JP_20250622_104120_868751.png
20250622_104121_000669,0.02,image_JP_20250622_104121_000669.png
20250622_104121_102495,0.02,image_JP_20250622_104121_102495.png
20250622_104121_234085,0.02,image_JP_20250622_104121_234085.png
20250622_104121_355990,0.02,image_JP_20250622_104121_355990.png
20250622_104121_471037,0.02,image_JP_20250622_104121_471037.png
20250622_104121_586094,0.02,image_JP_20250622_104121_586094.png
20250622_104121_682811,0.02,image_JP_20250622_104121_682811.png
20250622_104121_800833,0.02,image_JP_20250622_104121_800833.png
20250622_104121_924027,0.02,image_JP_20250622_104121_924027.png
20250622_104122_019844,0.02,image_JP_20250622_104122_019844.png
20250622_104122_132568,0.02,image_JP_20250622_104122_132568.png
20250622_104122_264342,0.02,image_JP_20250622_104122_264342.png
20250622_104122_372153,0.02,image_JP_20250622_104122_372153.png
20250622_104122_502347,0.02,image_JP_20250622_104122_502347.png
20250622_104122_609672,0.0,image_JP_20250622_104122_609672.png
20250622_104122_724396,0.0,image_JP_20250622_104122_724396.png
20250622_104122_859165,0.0,image_JP_20250622_104122_859165.png
20250622_104122_971852,0.0,image_JP_20250622_104122_971852.png
20250622_104123_100997,0.0,image_JP_20250622_104123_100997.png
20250622_104123_208487,0.0,image_JP_20250622_104123_208487.png
20250622_104123_310745,0.0,image_JP_20250622_104123_310745.png
20250622_104123_461795,-0.01,image_JP_20250622_104123_461795.png
20250622_104123_569428,-0.01,image_JP_20250622_104123_569428.png
20250622_104123_675515,-0.01,image_JP_20250622_104123_675515.png
20250622_104123_795024,-0.01,image_JP_20250622_104123_795024.png
20250622_104123_890629,-0.01,image_JP_20250622_104123_890629.png
20250622_104124_022448,-0.01,image_JP_20250622_104124_022448.png
20250622_104124_135169,-0.01,image_JP_20250622_104124_135169.png
20250622_104124_245394,-0.01,image_JP_20250622_104124_245394.png
20250622_104124_380233,-0.01,image_JP_20250622_104124_380233.png
20250622_104124_477638,-0.01,image_JP_20250622_104124_477638.png
20250622_104124_592134,-0.01,image_JP_20250622_104124_592134.png
20250622_104124_724403,-0.01,image_JP_20250622_104124_724403.png
20250622_104124_832794,-0.01,image_JP_20250622_104124_832794.png
20250622_104124_965501,-0.01,image_JP_20250622_104124_965501.png
20250622_104125_071125,-0.01,image_JP_20250622_104125_071125.png
20250622_104125_186451,-0.01,image_JP_20250622_104125_186451.png
20250622_104125_313462,-0.01,image_JP_20250622_104125_313462.png
20250622_104125_419769,-0.01,image_JP_20250622_104125_419769.png
20250622_104125_555905,-0.01,image_JP_20250622_104125_555905.png
20250622_104125_680143,-0.01,image_JP_20250622_104125_680143.png
20250622_104125_791593,-0.01,image_JP_20250622_104125_791593.png
20250622_104125_910574,-0.01,image_JP_20250622_104125_910574.png
20250622_104126_007551,-0.01,image_JP_20250622_104126_007551.png
20250622_104126_145803,-0.01,image_JP_20250622_104126_145803.png
20250622_104126_239539,-0.01,image_JP_20250622_104126_239539.png
20250622_104126_354890,-0.01,image_JP_20250622_104126_354890.png
20250622_104126_490788,-0.01,image_JP_20250622_104126_490788.png
20250622_104126_590993,-0.01,image_JP_20250622_104126_590993.png
20250622_104126_706545,-0.01,image_JP_20250622_104126_706545.png
20250622_104126_832283,-0.01,image_JP_20250622_104126_832283.png
20250622_104126_944168,-0.01,image_JP_20250622_104126_944168.png
20250622_104127_075604,0.03,image_JP_20250622_104127_075604.png
20250622_104127_179924,0.03,image_JP_20250622_104127_179924.png
20250622_104127_295103,0.03,image_JP_20250622_104127_295103.png
20250622_104127_426386,0.03,image_JP_20250622_104127_426386.png
20250622_104127_533471,0.0,image_JP_20250622_104127_533471.png
20250622_104127_651090,0.0,image_JP_20250622_104127_651090.png
20250622_104127_790846,0.0,image_JP_20250622_104127_790846.png
20250622_104127_892294,0.0,image_JP_20250622_104127_892294.png
20250622_104128_021495,0.0,image_JP_20250622_104128_021495.png
20250622_104128_129183,0.0,image_JP_20250622_104128_129183.png
20250622_104128_239832,0.0,image_JP_20250622_104128_239832.png
20250622_104128_368594,0.0,image_JP_20250622_104128_368594.png
20250622_104128_474208,0.0,image_JP_20250622_104128_474208.png
20250622_104128_588374,0.0,image_JP_20250622_104128_588374.png
20250622_104128_720024,0.0,image_JP_20250622_104128_720024.png
20250622_104128_824762,0.0,image_JP_20250622_104128_824762.png
20250622_104128_961690,0.0,image_JP_20250622_104128_961690.png
20250622_104129_057539,0.0,image_JP_20250622_104129_057539.png
20250622_104129_160378,0.0,image_JP_20250622_104129_160378.png
20250622_104129_282901,0.0,image_JP_20250622_104129_282901.png
20250622_104129_388960,0.0,image_JP_20250622_104129_388960.png
20250622_104129_504902,0.0,image_JP_20250622_104129_504902.png
20250622_104129_637049,0.0,image_JP_20250622_104129_637049.png
20250622_104129_749279,0.0,image_JP_20250622_104129_749279.png
20250622_104129_877247,0.0,image_JP_20250622_104129_877247.png
20250622_104129_978752,0.0,image_JP_20250622_104129_978752.png
20250622_104130_074627,0.0,image_JP_20250622_104130_074627.png
20250622_104130_196214,0.0,image_JP_20250622_104130_196214.png
20250622_104130_299594,0.0,image_JP_20250622_104130_299594.png
20250622_104130_409594,0.0,image_JP_20250622_104130_409594.png
20250622_104130_548422,0.0,image_JP_20250622_104130_548422.png
20250622_104130_656705,0.0,image_JP_20250622_104130_656705.png
20250622_104130_774785,0.0,image_JP_20250622_104130_774785.png
20250622_104130_898074,0.0,image_JP_20250622_104130_898074.png
20250622_104131_003838,0.0,image_JP_20250622_104131_003838.png
20250622_104131_128728,0.0,image_JP_20250622_104131_128728.png
20250622_104131_238939,0.0,image_JP_20250622_104131_238939.png
20250622_104131_346015,0.0,image_JP_20250622_104131_346015.png
20250622_104131_482887,0.0,image_JP_20250622_104131_482887.png
20250622_104131_589030,0.0,image_JP_20250622_104131_589030.png
20250622_104131_707941,0.0,image_JP_20250622_104131_707941.png
20250622_104131_847349,0.0,image_JP_20250622_104131_847349.png
20250622_104131_957196,0.0,image_JP_20250622_104131_957196.png
20250622_104132_086392,0.0,image_JP_20250622_104132_086392.png
20250622_104132_178213,0.0,image_JP_20250622_104132_178213.png
20250622_104132_278149,0.0,image_JP_20250622_104132_278149.png
20250622_104132_419084,0.0,image_JP_20250622_104132_419084.png
20250622_104132_536621,0.0,image_JP_20250622_104132_536621.png
20250622_104132_696325,0.0,image_JP_20250622_104132_696325.png
20250622_104132_804118,0.0,image_JP_20250622_104132_804118.png
20250622_104132_894031,0.0,image_JP_20250622_104132_894031.png
20250622_104133_042600,0.0,image_JP_20250622_104133_042600.png
20250622_104133_133311,0.0,image_JP_20250622_104133_133311.png
20250622_104133_237861,0.0,image_JP_20250622_104133_237861.png
20250622_104133_361676,0.0,image_JP_20250622_104133_361676.png
20250622_104133_454541,0.0,image_JP_20250622_104133_454541.png
20250622_104133_555513,0.0,image_JP_20250622_104133_555513.png
20250622_104133_710033,0.0,image_JP_20250622_104133_710033.png
20250622_104133_820999,0.0,image_JP_20250622_104133_820999.png
20250622_104133_989736,0.0,image_JP_20250622_104133_989736.png
20250622_104134_086356,0.0,image_JP_20250622_104134_086356.png
20250622_104134_228465,0.0,image_JP_20250622_104134_228465.png
20250622_104134_327526,0.0,image_JP_20250622_104134_327526.png
20250622_104134_418573,0.0,image_JP_20250622_104134_418573.png
20250622_104134_566081,0.0,image_JP_20250622_104134_566081.png
20250622_104134_686210,0.0,image_JP_20250622_104134_686210.png
20250622_104134_870291,0.0,image_JP_20250622_104134_870291.png
20250622_104134_953542,0.0,image_JP_20250622_104134_953542.png
20250622_104135_034611,0.0,image_JP_20250622_104135_034611.png
20250622_104135_174153,0.0,image_JP_20250622_104135_174153.png
20250622_104135_265025,0.0,image_JP_20250622_104135_265025.png
20250622_104135_358019,0.0,image_JP_20250622_104135_358019.png
20250622_104135_487075,0.0,image_JP_20250622_104135_487075.png
20250622_104135_572811,0.0,image_JP_20250622_104135_572811.png
20250622_104135_669341,0.0,image_JP_20250622_104135_669341.png
20250622_104135_834392,0.0,image_JP_20250622_104135_834392.png
20250622_104135_935466,0.0,image_JP_20250622_104135_935466.png
20250622_104136_031570,0.0,image_JP_20250622_104136_031570.png
20250622_104136_176710,0.0,image_JP_20250622_104136_176710.png
20250622_104136_269284,0.0,image_JP_20250622_104136_269284.png
20250622_104136_423719,0.0,image_JP_20250622_104136_423719.png
20250622_104136_522356,0.0,image_JP_20250622_104136_522356.png
20250622_104136_620329,0.0,image_JP_20250622_104136_620329.png
20250622_104136_753503,0.0,image_JP_20250622_104136_753503.png
20250622_104136_846070,0.0,image_JP_20250622_104136_846070.png
20250622_104136_960113,0.0,image_JP_20250622_104136_960113.png
20250622_104137_111993,0.0,image_JP_20250622_104137_111993.png
20250622_104137_218010,0.0,image_JP_20250622_104137_218010.png
20250622_104137_374939,0.0,image_JP_20250622_104137_374939.png
20250622_104137_482846,0.0,image_JP_20250622_104137_482846.png
20250622_104137_648812,0.0,image_JP_20250622_104137_648812.png
20250622_104137_748013,0.0,image_JP_20250622_104137_748013.png
20250622_104137_883775,0.0,image_JP_20250622_104137_883775.png
20250622_104138_024297,0.0,image_JP_20250622_104138_024297.png
20250622_104138_115322,0.0,image_JP_20250622_104138_115322.png
20250622_104138_217469,0.0,image_JP_20250622_104138_217469.png
20250622_104138_366406,0.0,image_JP_20250622_104138_366406.png
20250622_104138_453767,0.0,image_JP_20250622_104138_453767.png
20250622_104138_543529,0.0,image_JP_20250622_104138_543529.png
20250622_104138_678975,0.0,image_JP_20250622_104138_678975.png
20250622_104138_804149,0.0,image_JP_20250622_104138_804149.png
20250622_104138_946511,0.0,image_JP_20250622_104138_946511.png
20250622_104139_039350,0.0,image_JP_20250622_104139_039350.png
20250622_104139_133836,0.01,image_JP_20250622_104139_133836.png
20250622_104139_297779,0.04,image_JP_20250622_104139_297779.png
20250622_104139_391292,0.04,image_JP_20250622_104139_391292.png
20250622_104139_488741,0.04,image_JP_20250622_104139_488741.png
20250622_104139_621842,0.04,image_JP_20250622_104139_621842.png
20250622_104139_747359,-0.01,image_JP_20250622_104139_747359.png
20250622_104139_919662,-0.02,image_JP_20250622_104139_919662.png
20250622_104140_004378,-0.02,image_JP_20250622_104140_004378.png
20250622_104140_085794,-0.02,image_JP_20250622_104140_085794.png
20250622_104140_223121,-0.02,image_JP_20250622_104140_223121.png
20250622_104140_314470,-0.02,image_JP_20250622_104140_314470.png
20250622_104140_404587,-0.02,image_JP_20250622_104140_404587.png
20250622_104140_569248,0.02,image_JP_20250622_104140_569248.png
20250622_104140_652070,0.03,image_JP_20250622_104140_652070.png
20250622_104140_747985,0.03,image_JP_20250622_104140_747985.png
20250622_104140_901770,0.03,image_JP_20250622_104140_901770.png
20250622_104141_002123,0.03,image_JP_20250622_104141_002123.png
20250622_104141_158089,0.03,image_JP_20250622_104141_158089.png
20250622_104141_261447,0.03,image_JP_20250622_104141_261447.png
20250622_104141_367020,0.02,image_JP_20250622_104141_367020.png
20250622_104141_520416,0.0,image_JP_20250622_104141_520416.png
20250622_104141_611004,0.0,image_JP_20250622_104141_611004.png
20250622_104141_752182,0.0,image_JP_20250622_104141_752182.png
20250622_104141_879757,0.0,image_JP_20250622_104141_879757.png
20250622_104142_067698,0.0,image_JP_20250622_104142_067698.png
20250622_104142_156823,0.0,image_JP_20250622_104142_156823.png
20250622_104142_259033,0.0,image_JP_20250622_104142_259033.png
20250622_104142_406473,0.0,image_JP_20250622_104142_406473.png
20250622_104142_486152,0.0,image_JP_20250622_104142_486152.png
20250622_104142_573425,0.0,image_JP_20250622_104142_573425.png
20250622_104142_697957,0.0,image_JP_20250622_104142_697957.png
20250622_104142_772240,0.0,image_JP_20250622_104142_772240.png
20250622_104142_852275,0.0,image_JP_20250622_104142_852275.png
20250622_104142_974407,0.0,image_JP_20250622_104142_974407.png
20250622_104143_092181,0.0,image_JP_20250622_104143_092181.png
20250622_104143_187203,0.0,image_JP_20250622_104143_187203.png
20250622_104143_330727,0.0,image_JP_20250622_104143_330727.png
20250622_104143_430593,0.0,image_JP_20250622_104143_430593.png
20250622_104143_566011,0.0,image_JP_20250622_104143_566011.png
20250622_104143_671478,0.0,image_JP_20250622_104143_671478.png
20250622_104143_757625,0.0,image_JP_20250622_104143_757625.png
20250622_104143_903117,0.0,image_JP_20250622_104143_903117.png
20250622_104144_054858,0.0,image_JP_20250622_104144_054858.png
20250622_104144_186510,0.0,image_JP_20250622_104144_186510.png
20250622_104144_284235,-0.04,image_JP_20250622_104144_284235.png
20250622_104144_381788,-0.04,image_JP_20250622_104144_381788.png
20250622_104144_526610,-0.04,image_JP_20250622_104144_526610.png
20250622_104144_609505,-0.04,image_JP_20250622_104144_609505.png
20250622_104144_697840,-0.04,image_JP_20250622_104144_697840.png
20250622_104144_826647,-0.04,image_JP_20250622_104144_826647.png
20250622_104144_934017,-0.04,image_JP_20250622_104144_934017.png
20250622_104145_116426,-0.09,image_JP_20250622_104145_116426.png
20250622_104145_228676,-0.1,image_JP_20250622_104145_228676.png
20250622_104145_343276,-0.1,image_JP_20250622_104145_343276.png
20250622_104145_500046,-0.1,image_JP_20250622_104145_500046.png
20250622_104145_615704,-0.1,image_JP_20250622_104145_615704.png
20250622_104145_747972,-0.1,image_JP_20250622_104145_747972.png
20250622_104145_842503,-0.1,image_JP_20250622_104145_842503.png
20250622_104145_933332,-0.1,image_JP_20250622_104145_933332.png
20250622_104146_064006,-0.1,image_JP_20250622_104146_064006.png
20250622_104146_154773,-0.1,image_JP_20250622_104146_154773.png
20250622_104146_253262,-0.09,image_JP_20250622_104146_253262.png
20250622_104146_380044,-0.05,image_JP_20250622_104146_380044.png
20250622_104146_488467,-0.05,image_JP_20250622_104146_488467.png
20250622_104146_638953,-0.05,image_JP_20250622_104146_638953.png
20250622_104146_752933,-0.05,image_JP_20250622_104146_752933.png
20250622_104146_845353,-0.05,image_JP_20250622_104146_845353.png
20250622_104146_957720,-0.05,image_JP_20250622_104146_957720.png
20250622_104147_053741,-0.05,image_JP_20250622_104147_053741.png
20250622_104147_169579,-0.05,image_JP_20250622_104147_169579.png
20250622_104147_297382,-0.05,image_JP_20250622_104147_297382.png
20250622_104147_400815,-0.05,image_JP_20250622_104147_400815.png
20250622_104147_513900,-0.05,image_JP_20250622_104147_513900.png
20250622_104147_652455,-0.05,image_JP_20250622_104147_652455.png
20250622_104147_762103,-0.05,image_JP_20250622_104147_762103.png
20250622_104147_899538,-0.05,image_JP_20250622_104147_899538.png
20250622_104148_004735,-0.05,image_JP_20250622_104148_004735.png
20250622_104148_120086,-0.05,image_JP_20250622_104148_120086.png
20250622_104148_233669,-0.05,image_JP_20250622_104148_233669.png
20250622_104148_344820,-0.05,image_JP_20250622_104148_344820.png
20250622_104148_477562,-0.05,image_JP_20250622_104148_477562.png
20250622_104148_578239,-0.05,image_JP_20250622_104148_578239.png
20250622_104148_686665,-0.05,image_JP_20250622_104148_686665.png
20250622_104148_818855,-0.05,image_JP_20250622_104148_818855.png
20250622_104148_933615,-0.05,image_JP_20250622_104148_933615.png
20250622_104149_041520,-0.05,image_JP_20250622_104149_041520.png
20250622_104149_158685,-0.05,image_JP_20250622_104149_158685.png
20250622_104149_264915,-0.05,image_JP_20250622_104149_264915.png
20250622_104149_395174,-0.05,image_JP_20250622_104149_395174.png
20250622_104149_506173,-0.05,image_JP_20250622_104149_506173.png
20250622_104149_616478,-0.05,image_JP_20250622_104149_616478.png
20250622_104149_742772,-0.05,image_JP_20250622_104149_742772.png
20250622_104149_848413,-0.05,image_JP_20250622_104149_848413.png
20250622_104149_971829,-0.05,image_JP_20250622_104149_971829.png
20250622_104150_102757,-0.05,image_JP_20250622_104150_102757.png
20250622_104150_198153,-0.05,image_JP_20250622_104150_198153.png
20250622_104150_318322,-0.05,image_JP_20250622_104150_318322.png
20250622_104150_447143,-0.09,image_JP_20250622_104150_447143.png
20250622_104150_550593,-0.09,image_JP_20250622_104150_550593.png
20250622_104150_685717,-0.09,image_JP_20250622_104150_685717.png
20250622_104150_792871,-0.09,image_JP_20250622_104150_792871.png
20250622_104150_916943,-0.09,image_JP_20250622_104150_916943.png
20250622_104151_049658,-0.09,image_JP_20250622_104151_049658.png
20250622_104151_145208,-0.09,image_JP_20250622_104151_145208.png
20250622_104151_275370,-0.09,image_JP_20250622_104151_275370.png
20250622_104151_385774,-0.09,image_JP_20250622_104151_385774.png
20250622_104151_494960,-0.09,image_JP_20250622_104151_494960.png
20250622_104151_628749,-0.09,image_JP_20250622_104151_628749.png
20250622_104151_733091,-0.09,image_JP_20250622_104151_733091.png
20250622_104151_858953,-0.09,image_JP_20250622_104151_858953.png
20250622_104151_979276,-0.09,image_JP_20250622_104151_979276.png
20250622_104152_074035,-0.09,image_JP_20250622_104152_074035.png
20250622_104152_203355,-0.09,image_JP_20250622_104152_203355.png
20250622_104152_318052,-0.09,image_JP_20250622_104152_318052.png
20250622_104152_422239,-0.09,image_JP_20250622_104152_422239.png
20250622_104152_551238,-0.09,image_JP_20250622_104152_551238.png
20250622_104152_651807,-0.09,image_JP_20250622_104152_651807.png
20250622_104152_765166,-0.09,image_JP_20250622_104152_765166.png
20250622_104152_888526,-0.09,image_JP_20250622_104152_888526.png
20250622_104153_000067,-0.09,image_JP_20250622_104153_000067.png
20250622_104153_134534,-0.09,image_JP_20250622_104153_134534.png
20250622_104153_235211,-0.09,image_JP_20250622_104153_235211.png
20250622_104153_346995,-0.09,image_JP_20250622_104153_346995.png
20250622_104153_475592,-0.09,image_JP_20250622_104153_475592.png
20250622_104153_581772,-0.09,image_JP_20250622_104153_581772.png
20250622_104153_702126,-0.09,image_JP_20250622_104153_702126.png
20250622_104153_819728,-0.09,image_JP_20250622_104153_819728.png
20250622_104153_910978,-0.06,image_JP_20250622_104153_910978.png
20250622_104154_022780,-0.04,image_JP_20250622_104154_022780.png
20250622_104154_149284,-0.04,image_JP_20250622_104154_149284.png
20250622_104154_255705,-0.04,image_JP_20250622_104154_255705.png
20250622_104154_392417,-0.04,image_JP_20250622_104154_392417.png
20250622_104154_501921,-0.04,image_JP_20250622_104154_501921.png
20250622_104154_609191,-0.04,image_JP_20250622_104154_609191.png
20250622_104154_736975,-0.04,image_JP_20250622_104154_736975.png
20250622_104154_835665,-0.04,image_JP_20250622_104154_835665.png
20250622_104154_954409,-0.04,image_JP_20250622_104154_954409.png
20250622_104155_082267,-0.04,image_JP_20250622_104155_082267.png
20250622_104155_192246,-0.04,image_JP_20250622_104155_192246.png
20250622_104155_324217,-0.04,image_JP_20250622_104155_324217.png
20250622_104155_428529,-0.04,image_JP_20250622_104155_428529.png
20250622_104155_539823,-0.04,image_JP_20250622_104155_539823.png
20250622_104155_662663,-0.04,image_JP_20250622_104155_662663.png
20250622_104155_762651,-0.04,image_JP_20250622_104155_762651.png
20250622_104155_882300,-0.04,image_JP_20250622_104155_882300.png
20250622_104156_012564,-0.04,image_JP_20250622_104156_012564.png
20250622_104156_118013,-0.04,image_JP_20250622_104156_118013.png
20250622_104156_253093,-0.06,image_JP_20250622_104156_253093.png
20250622_104156_361084,-0.11,image_JP_20250622_104156_361084.png
20250622_104156_477948,-0.11,image_JP_20250622_104156_477948.png
20250622_104156_607963,-0.11,image_JP_20250622_104156_607963.png
20250622_104156_715947,-0.11,image_JP_20250622_104156_715947.png
20250622_104156_846791,-0.11,image_JP_20250622_104156_846791.png
20250622_104156_955982,-0.11,image_JP_20250622_104156_955982.png
20250622_104157_067970,-0.11,image_JP_20250622_104157_067970.png
20250622_104157_223018,-0.11,image_JP_20250622_104157_223018.png
20250622_104157_319545,-0.06,image_JP_20250622_104157_319545.png
20250622_104157_453861,-0.06,image_JP_20250622_104157_453861.png
20250622_104157_561138,-0.06,image_JP_20250622_104157_561138.png
20250622_104157_671686,-0.06,image_JP_20250622_104157_671686.png
20250622_104157_809207,-0.06,image_JP_20250622_104157_809207.png
20250622_104157_916053,-0.06,image_JP_20250622_104157_916053.png
20250622_104158_035852,-0.02,image_JP_20250622_104158_035852.png
20250622_104158_154207,-0.01,image_JP_20250622_104158_154207.png
20250622_104158_248543,-0.01,image_JP_20250622_104158_248543.png
20250622_104158_375591,-0.01,image_JP_20250622_104158_375591.png
20250622_104158_482358,-0.01,image_JP_20250622_104158_482358.png
20250622_104158_602477,-0.01,image_JP_20250622_104158_602477.png
20250622_104158_725921,-0.01,image_JP_20250622_104158_725921.png
20250622_104158_826714,-0.01,image_JP_20250622_104158_826714.png
20250622_104158_939573,-0.01,image_JP_20250622_104158_939573.png
20250622_104159_072196,0.02,image_JP_20250622_104159_072196.png
20250622_104159_193638,0.03,image_JP_20250622_104159_193638.png
20250622_104159_347756,0.03,image_JP_20250622_104159_347756.png
20250622_104159_455343,0.03,image_JP_20250622_104159_455343.png
20250622_104159_540858,0.03,image_JP_20250622_104159_540858.png
20250622_104159_659347,-0.02,image_JP_20250622_104159_659347.png
20250622_104159_768661,-0.02,image_JP_20250622_104159_768661.png
20250622_104159_888633,-0.02,image_JP_20250622_104159_888633.png
20250622_104200_009810,-0.02,image_JP_20250622_104200_009810.png
20250622_104200_117652,-0.02,image_JP_20250622_104200_117652.png
20250622_104200_276216,-0.02,image_JP_20250622_104200_276216.png
20250622_104200_367849,-0.02,image_JP_20250622_104200_367849.png
20250622_104200_482546,-0.02,image_JP_20250622_104200_482546.png
20250622_104200_611830,-0.02,image_JP_20250622_104200_611830.png
20250622_104200_730680,-0.02,image_JP_20250622_104200_730680.png
20250622_104200_859946,0.0,image_JP_20250622_104200_859946.png
20250622_104200_965152,0.01,image_JP_20250622_104200_965152.png
20250622_104201_076073,0.01,image_JP_20250622_104201_076073.png
20250622_104201_205675,0.01,image_JP_20250622_104201_205675.png
20250622_104201_318974,0.01,image_JP_20250622_104201_318974.png
20250622_104201_452360,0.01,image_JP_20250622_104201_452360.png
20250622_104201_552192,-0.01,image_JP_20250622_104201_552192.png
20250622_104201_657986,-0.03,image_JP_20250622_104201_657986.png
20250622_104201_785016,-0.03,image_JP_20250622_104201_785016.png
20250622_104201_903068,-0.03,image_JP_20250622_104201_903068.png
20250622_104202_010768,-0.03,image_JP_20250622_104202_010768.png
20250622_104202_137475,0.02,image_JP_20250622_104202_137475.png
20250622_104202_235877,0.03,image_JP_20250622_104202_235877.png
20250622_104202_345616,0.03,image_JP_20250622_104202_345616.png
20250622_104202_475256,0.03,image_JP_20250622_104202_475256.png
20250622_104202_574908,0.03,image_JP_20250622_104202_574908.png
20250622_104202_686582,0.03,image_JP_20250622_104202_686582.png
20250622_104202_824091,0.03,image_JP_20250622_104202_824091.png
20250622_104202_933608,0.01,image_JP_20250622_104202_933608.png
20250622_104203_069158,0.0,image_JP_20250622_104203_069158.png
20250622_104203_172323,0.0,image_JP_20250622_104203_172323.png
20250622_104203_287693,0.0,image_JP_20250622_104203_287693.png
20250622_104203_420036,0.0,image_JP_20250622_104203_420036.png
20250622_104203_513103,0.0,image_JP_20250622_104203_513103.png
20250622_104203_654018,0.0,image_JP_20250622_104203_654018.png
20250622_104203_763236,0.0,image_JP_20250622_104203_763236.png
20250622_104203_866373,0.0,image_JP_20250622_104203_866373.png
20250622_104203_997650,0.0,image_JP_20250622_104203_997650.png
20250622_104204_108181,0.0,image_JP_20250622_104204_108181.png
20250622_104204_221550,0.0,image_JP_20250622_104204_221550.png
20250622_104204_343458,0.0,image_JP_20250622_104204_343458.png
20250622_104204_450311,0.0,image_JP_20250622_104204_450311.png
20250622_104204_579401,0.0,image_JP_20250622_104204_579401.png
20250622_104204_694189,0.0,image_JP_20250622_104204_694189.png
20250622_104204_808409,0.0,image_JP_20250622_104204_808409.png
20250622_104204_932328,0.0,image_JP_20250622_104204_932328.png
20250622_104205_052086,0.0,image_JP_20250622_104205_052086.png
20250622_104205_170567,0.0,image_JP_20250622_104205_170567.png
20250622_104205_279497,0.0,image_JP_20250622_104205_279497.png
20250622_104205_408193,0.0,image_JP_20250622_104205_408193.png
20250622_104205_525666,0.0,image_JP_20250622_104205_525666.png
20250622_104205_615884,0.0,image_JP_20250622_104205_615884.png
20250622_104205_726932,0.0,image_JP_20250622_104205_726932.png
20250622_104205_860712,0.0,image_JP_20250622_104205_860712.png
20250622_104205_970571,0.0,image_JP_20250622_104205_970571.png
20250622_104206_112787,0.0,image_JP_20250622_104206_112787.png
20250622_104206_214864,0.0,image_JP_20250622_104206_214864.png
20250622_104206_345921,0.0,image_JP_20250622_104206_345921.png
20250622_104206_466185,0.0,image_JP_20250622_104206_466185.png
20250622_104206_561732,0.0,image_JP_20250622_104206_561732.png
20250622_104206_670727,0.0,image_JP_20250622_104206_670727.png
20250622_104206_851894,0.0,image_JP_20250622_104206_851894.png
20250622_104206_957885,0.0,image_JP_20250622_104206_957885.png
20250622_104207_100357,0.0,image_JP_20250622_104207_100357.png
20250622_104207_197904,0.0,image_JP_20250622_104207_197904.png
20250622_104207_318193,0.0,image_JP_20250622_104207_318193.png
20250622_104207_493622,0.0,image_JP_20250622_104207_493622.png
20250622_104207_616202,0.0,image_JP_20250622_104207_616202.png
20250622_104954_323325,0.0,image_JP_20250622_104954_323325.png
20250622_104954_437834,0.0,image_JP_20250622_104954_437834.png
20250622_104954_569652,0.0,image_JP_20250622_104954_569652.png
20250622_104954_650759,0.0,image_JP_20250622_104954_650759.png
20250622_104954_738611,0.0,image_JP_20250622_104954_738611.png
